"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"DFICEUS","200210","7.467","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200211","8.897","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200212","7.864","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200213","89.379","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200301","9.398","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200302","8.965","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200303","7.792","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200304","7.807","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200305","5.689","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200306","5.58","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200307","4.998","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200308","5.738","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200309","6.851","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200310","7.703","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200311","7.82","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200312","8.583","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200313","86.925","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200401","9.867","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200402","9.178","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200403","9.136","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200404","8.384","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200405","6.368","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200406","5.739","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200407","5.292","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200408","5.402","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200409","7.824","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200410","8.198","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200411","8.041","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200412","6.818","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200413","90.246","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200501","9.571","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200502","8.103","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200503","10.552","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200504","8.131","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200505","7.79","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200506","6.159","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200507","4.692","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200508","5.389","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200509","7.845","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200510","7.733","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200511","8.329","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200512","9.513","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200513","93.806","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200601","9.225","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200602","7.691","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200603","9.71","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200604","7.06","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200605","7.075","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200606","5.812","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200607","5.333","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200608","6.742","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200609","7.548","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200610","9.246","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200611","8.611","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200612","9.081","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200613","93.133","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200701","10.269","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200702","9.429","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200703","8.763","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200704","8.639","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200705","8.024","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200706","6.882","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200707","6.207","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200708","6.551","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200709","7.644","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200710","7.957","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200711","6.511","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200712","5.736","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200713","92.612","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200801","10.191","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200802","9.849","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200803","10.38","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200804","9.593","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200805","9.109","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200806","6.228","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200807","5.816","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200808","5.774","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200809","7.214","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200810","11.018","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200811","8.338","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200812","5.893","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200813","99.404","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200901","10.537","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200902","7.723","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200903","7.553","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200904","5.087","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200905","5.742","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200906","5.561","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200907","4.284","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200908","4.272","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200909","5.705","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200910","7.214","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200911","7.46","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200912","7.925","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","200913","79.064","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201001","6.375","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201002","6.282","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201003","8.715","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201004","7.709","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201005","6.216","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201006","5.551","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201007","4.592","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201008","7.081","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201009","8.599","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201010","7.115","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201011","8.189","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201012","8.954","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201013","85.378","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201101","9.483","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201102","7.255","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201103","9.968","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201104","7.274","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201105","7.359","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201106","7.427","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201107","4.541","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201108","7.245","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201109","7.326","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201110","7.952","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201111","9.059","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201112","6.52","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201113","91.408","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201201","9.544","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201202","10","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201203","8.355","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201204","7.929","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201205","7.91","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201206","6.576","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201207","5.196","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201208","6.007","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201209","7.077","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201210","9.258","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201211","9.248","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201212","6.932","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201213","94.031","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201301","9.921","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201302","7.422","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201303","6.955","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201304","7.319","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201305","7.483","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201306","6.412","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201307","5.946","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201308","6.002","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201309","6.971","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201310","10.708","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201311","9.233","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201312","9.329","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201313","93.702","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201401","12.095","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201402","8.523","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201403","8.862","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201404","9.158","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201405","7.769","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201406","6.634","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201407","6.792","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201408","6.591","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201409","7.118","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201410","10.176","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201411","7.368","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201412","10.026","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201413","101.114","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201501","9.452","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201502","9.88","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201503","8.715","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201504","8.33","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201505","6.171","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201506","6.954","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201507","6.814","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201508","6.429","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201509","8.481","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201510","5.884","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201511","4.196","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201512","5.242","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201513","86.548","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201601","8.347","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201602","8.481","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201603","8.776","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201604","6.477","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201605","5.881","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201606","6.509","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201607","4.378","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201608","6.842","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201609","7.327","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201610","7.53","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201611","7.636","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201612","7.375","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201613","85.559","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201701","7.143","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201702","7.792","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201703","9.891","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201704","6.104","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201705","8.071","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201706","6.656","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201707","4.891","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201708","7.246","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201709","7.549","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201710","8.15","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201711","8.899","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201712","6.737","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201713","89.128","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201801","9.719","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201802","6.799","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201803","9.459","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201804","7.591","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201805","9.016","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201806","6.32","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201807","6.449","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201808","8.349","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201809","7.527","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201810","8.78","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201811","7.435","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201812","5.283","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201813","92.728","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201901","10.225","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201902","8.608","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201903","8.626","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201904","7.851","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201905","7.983","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DFICEUS","201906","6.213","4","Distillate Fuel Oil Industrial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
